Production ID,Date,Product Type,Machine ID,Shift,Units Produced,Defects,Production Time Hours,Material Cost Per Unit,Labour Cost Per Hour,Energy Consumption kWh,Operator Count,Maintenance Hours,Down time Hours,Production Volume Cubic Meters,Scrap Rate,Rework Hours,Quality Checks Failed,Average Temperature C,Average Humidity Percent
1906-10-29,2026-10-29,Appliances,10,Day,103,6,18.13,40.59,25.48,205.52,2,0.78,0.56,1.48,0.033,1.47,1,22.6,47.9
1906-10-30,2026-10-30,Textiles,8,Swing,62,9,20.18,41.17,15.68,335.43,4,,2.26,1.85,0.024,1.19,2,22.5,31
1906-10-31,2026-10-31,Furniture,19,Swing,83,4,10.74,37.46,19.65,165.53,4,0.82,1.45,1.4,0.03,0.36,0,18.5,43.4
1906-11-01,2026-11-01,Textiles,7,Swing,199,5,11.56,15.8,19.53,392,1,3.99,2.1,0.7,0.019,1.6,2,18.8,37.5
1906-11-02,2026-11-02,Automotive,2,Swing,92,,2.37,17.48,19.82,262.59,3,1.61,0.18,1.8,0.027,0.15,1,20.9,37.5
1906-11-03,2026-11-03,Appliances,9,Night,65,1,16.38,43.43,16.6,309.02,3,0.69,0.34,2.5,0.036,0.25,0,24.4,45.3
1906-11-04,2026-11-04,Appliances,10,Night,123,3,50,22.84,15.62,433.25,2,3.64,1.33,1.54,0.024,1.1,2,19.8,42.9
1906-11-05,2026-11-05,Electronics,15,Day,139,8,13.18,32.2,18.48,157.8,3,2.32,0.06,0.94,0.022,0.62,1,19.7,54.5
1906-11-06,2026-11-06,Electronics,13,Day,89,4,20.61,42.3,23.75,334.91,4,2.75,0.57,1.05,0.023,0.21,2,20.9,57.9
1906-11-07,2026-11-07,Textiles,6,Swing,74,6,3.52,21.22,15.05,113.6,1,4.3,2.51,0.99,0.022,1.4,1,22.9,32.5
1906-11-08,2026-11-08,Appliances,10,Night,150,5,3.02,17.03,28.31,259.45,1,1.83,,2.39,0.016,0.32,0,20.8,51.8
1906-11-09,2026-11-09,Furniture,19,Day,62,9,3.97,24.19,28.82,441.48,1,1.4,2.15,2.4,0.046,,1,24.4,48.9
1906-11-10,2026-11-10,Furniture,18,Day,100,3,20.85,30.92,24.21,390.02,2,1.99,0.49,1.07,0.048,1.88,0,24.5,45.4
1906-11-11,2026-11-11,Textiles,7,Swing,52,2,5.3,27.6,15.77,414.12,3,3.16,1.15,0.51,0.021,0.81,2,24.6,47.8
1906-11-12,2026-11-12,Appliances,12,Day,142,7,2.67,21.07,29.69,267.99,2,1.12,2.46,1.13,0.035,1.49,2,20.3,53.6
1906-11-13,2026-11-13,Automotive,2,Swing,151,3,19.25,25.98,24.28,290.83,3,3.97,0.13,1.64,0.023,,2,21.2,34
1906-11-14,2026-11-14,Electronics,16,Swing,154,7,17.05,39.98,22.96,436.1,2,4.41,0.95,2.14,0.033,1.12,2,23.1,39.8
1906-11-15,2026-11-15,Automotive,4,Day,135,8,4.67,32.29,22.15,302.47,2,4.55,1.53,1.34,0.022,1.62,0,24.6,33.5
1906-11-16,2026-11-16,Furniture,20,Day,114,8,18.56,22.47,16.97,337.28,1,,1.87,1.47,0.012,1.59,1,22.4,48.1
1906-11-17,2026-11-17,Automotive,4,Day,85,1,7.77,30.29,26.96,437.01,2,4.69,0.44,0.75,0.016,1.98,1,21.4,41
1906-11-18,2026-11-18,Electronics,15,Day,68,9,1.67,40.61,22.43,426.2,4,0.68,2.78,1.65,0.031,0.58,1,22.1,55.5
1906-11-19,2026-11-19,Textiles,6,Night,164,4,1.8,21.72,15.3,197.49,1,2.8,2.21,1.73,0.02,1.75,0,19.4,35.4
1906-11-20,2026-11-20,Electronics,15,Day,57,8,3.79,17.43,17.29,335.02,4,2.24,0.19,0.78,0.029,1.34,1,24.4,58.5
1906-11-21,2026-11-21,Automotive,3,Night,51,6,19.84,32.03,19.29,182.29,2,4.9,1.34,1.13,0.046,0.35,2,22.5,56.9
1906-11-22,2026-11-22,Appliances,11,Day,79,2,10.14,29.19,28.72,116.14,3,0.45,2.67,1.07,0.012,0.32,1,19.4,56
1906-11-23,2026-11-23,Furniture,19,Swing,79,2,9.69,33.57,21.89,141.54,2,,2.7,2.27,0.043,1.57,1,21.1,33.4
1906-11-24,2026-11-24,Appliances,9,Swing,93,1,19.25,14.43,29.11,287.54,3,0.82,2.64,1.64,0.029,0.82,2,19.6,51.4
1906-11-25,2026-11-25,Automotive,4,Swing,140,,15.86,18.75,19.12,455.49,4,1.77,0.36,1.92,0.016,1.75,2,23.1,39.6
1906-11-26,2026-11-26,Electronics,15,Night,164,7,21.29,12.49,29.76,290.96,4,4.35,1.5,1.32,0.019,1.03,1,23.4,38.4
1906-11-27,2026-11-27,Appliances,10,Night,169,4,1.57,43.49,29.33,150.48,2,1.13,1.36,1.28,0.05,0.61,2,24,55.7
1906-11-28,2026-11-28,Textiles,8,Day,50,2,4.82,25.88,25.68,157.01,4,,1.26,1.12,0.024,1.71,2,24.1,57
1906-11-29,2026-11-29,Automotive,3,Day,80,,20.64,45.73,26.35,348.26,3,,1.14,1,0.013,1.83,0,20.5,43.1
1906-11-30,2026-11-30,Furniture,19,Swing,85,2,23.09,47.82,15.36,443.49,2,4.9,2.58,2.43,0.033,0.95,0,24.3,35.7
1906-12-01,2026-12-01,Automotive,1,Night,186,4,7.78,12.34,18.45,228.07,3,0.38,2.38,1.37,0.018,0.98,1,20.9,38.8
1906-12-02,2026-12-02,Automotive,1,Swing,52,4,1.84,27.51,17.92,319.99,2,4.25,0.56,1.19,0.046,1.83,2,24.5,45.9
1906-12-03,2026-12-03,Textiles,5,Night,162,8,1.25,27.5,29.39,456.94,3,4.66,2.35,1.22,0.024,0.68,2,22.6,58.8
1906-12-04,2026-12-04,Electronics,16,Day,104,7,1.67,35.93,21.13,152.99,4,3.89,2.04,1.23,0.035,1.27,1,23.5,55.3
1906-12-05,2026-12-05,Automotive,1,Day,57,7,16.16,12.85,24.03,162.6,2,1.85,0.14,0.86,0.044,0.09,0,24.4,51.9
1906-12-06,2026-12-06,Appliances,9,Day,191,3,6.79,47.39,19.05,250.87,1,1.99,0.31,0.91,0.049,2,0,18.7,34.9
1906-12-07,2026-12-07,Appliances,9,Night,171,7,9.53,41.42,18.82,281.38,4,0.15,,1.83,0.048,0.27,2,20.8,51.9
1906-12-08,2026-12-08,Appliances,12,Night,190,9,9.53,10.91,21.28,191.8,2,0.98,1.59,0.53,0.014,0.36,1,24.6,52.4
1906-12-09,2026-12-09,Appliances,10,Swing,189,4,6.7,17.52,19.77,319.84,3,4.65,2.99,1.96,0.024,0.31,0,21.5,40.3
1906-12-10,2026-12-10,Electronics,13,Day,189,7,5.14,42.99,26.27,459.23,1,3.64,2.9,0.85,0.036,0.09,1,23.5,50.5
1906-12-11,2026-12-11,Electronics,16,Swing,127,3,13.01,18.93,24.33,453.83,1,2.75,2.31,2.07,0.015,1.55,0,24.5,43.3
1906-12-12,2026-12-12,Appliances,9,Swing,111,4,2.57,24.71,25.41,124.76,1,4.95,0.97,1.19,0.025,0.9,0,23.4,51.1
1906-12-13,2026-12-13,Furniture,17,Day,58,2,11.53,36.07,23.1,341.41,4,3.8,0.58,0.77,0.048,0.93,1,20.1,44.7
1906-12-14,2026-12-14,Electronics,16,Day,174,0,10.65,12.79,28.54,186.02,4,3.07,0.03,2.02,0.018,1.95,0,22.2,56.8
1906-12-15,2026-12-15,Automotive,4,Swing,72,6,7.68,36.99,15.97,365.63,4,2.59,0.47,1.41,0.03,0.44,1,19,54.9
1906-12-16,2026-12-16,Electronics,13,Day,197,6,2.89,20.81,26.25,327.41,3,,2.64,0.85,0.012,0.11,0,20.1,48.7
1906-12-17,2026-12-17,Furniture,20,Day,84,1,16.11,16.86,18.6,189.49,1,4.28,,1.72,0.036,1.22,0,18.8,52.7
1906-12-18,2026-12-18,Electronics,15,Night,76,7,14.85,13.96,24.35,476.4,1,2.41,2.54,1.71,0.034,0.88,1,22.7,53.4
1906-12-19,2026-12-19,Electronics,14,Swing,149,4,18.07,16.25,28.89,289.34,1,,2.52,1.75,0.043,0.4,0,19.4,47.7
1906-12-20,2026-12-20,Automotive,4,Day,103,9,13.24,32.09,19.66,256.79,1,1.15,2.92,1.06,0.045,0.95,1,19,48.3
1906-12-21,2026-12-21,Textiles,6,Swing,179,4,12.75,47.5,29.46,416.63,2,3.19,2.1,0.51,0.018,,0,23.6,47.8
1906-12-22,2026-12-22,Textiles,7,Swing,95,8,6.61,37.26,17.64,219.05,1,,1.68,2.01,0.044,1.91,2,21.6,31.7
1906-12-23,2026-12-23,Furniture,17,Night,64,0,10.15,28.03,29.33,336.73,3,1.27,1.77,0.53,0.049,1.79,2,23.1,54.1
1906-12-24,2026-12-24,Textiles,6,Swing,198,4,13.33,48.77,15.62,181.82,3,,2.05,1.11,0.045,1.05,2,21.3,58.3
1906-12-25,2026-12-25,Furniture,19,Swing,62,7,2.69,19.6,19.93,124.5,1,1.55,1.37,1.13,0.045,0.9,2,20.6,48.2
1906-12-26,2026-12-26,Electronics,14,Day,147,,17.19,43.05,25.48,299.33,1,2.57,2.05,0.96,0.033,0.56,1,22.3,55.6
1906-12-27,2026-12-27,Electronics,15,Day,74,,22.42,16.48,27.67,165.11,1,1.18,1.78,1.23,0.036,1.45,2,24.3,30.2
1906-12-28,2026-12-28,Automotive,2,Day,199,2,23.3,18.96,17.51,244.28,3,4.29,0.48,2.03,0.042,0.28,1,23,46
1906-12-29,2026-12-29,Furniture,17,Day,181,0,19.68,29.32,29.01,290.48,4,0.56,0.34,2.05,0.017,1.48,0,21.6,39.7
1906-12-30,2026-12-30,Electronics,15,Night,193,,19.61,14.1,17.35,102.37,2,1.1,0.66,0.75,0.049,0.91,2,19.3,30.6
1906-12-31,2026-12-31,Textiles,7,Swing,167,6,4.8,21.62,28.03,239.33,2,2.32,2.33,2.1,0.022,1.13,1,19.4,45.9
1907-01-01,2027-01-01,Furniture,17,Day,141,,8.53,36.81,28.27,277.8,3,2.19,0.77,0.75,0.031,1.38,2,24.4,40.3
1907-01-02,2027-01-02,Electronics,14,Night,175,4,18.52,28.52,26.07,318.07,2,3.36,2.58,2.09,0.032,1.46,2,20.3,53.1
1907-01-03,2027-01-03,Appliances,9,Night,126,1,1.86,32.55,28.36,436.11,2,3.53,0.86,1.14,0.043,1.36,1,23.9,59
1907-01-04,2027-01-04,Textiles,7,Swing,78,3,2.9,12.05,16.25,230.59,3,3.28,1.86,0.62,0.029,0.62,0,24.2,43.7
1907-01-05,2027-01-05,Furniture,18,Night,198,7,15.69,20.02,28.88,468.89,4,3.19,2.6,2.38,0.027,0.3,1,22.5,57.8
1907-01-06,2027-01-06,Electronics,16,Day,190,,10.99,40.66,21.96,234.54,3,2.25,2.54,1.85,0.024,0.6,1,20.7,32
1907-01-07,2027-01-07,Textiles,6,Swing,158,5,16.71,32.95,19.43,325.78,3,2.23,2.51,1.38,0.045,,2,21.8,55.9
1907-01-08,2027-01-08,Textiles,8,Swing,186,7,6.9,10.04,15.09,131.22,4,0.44,2.47,0.76,0.044,1.72,0,18.3,35
1907-01-09,2027-01-09,Textiles,7,Swing,104,,2.86,34.07,23.56,260.85,2,0.01,2.06,0.61,0.027,0.13,0,18,42.3
1907-01-10,2027-01-10,Appliances,10,Night,175,4,20.08,15.32,15.94,411.06,2,4.27,2.16,1.96,0.027,1.14,0,20.3,44.9
1907-01-11,2027-01-11,Textiles,7,Day,132,,19,15.29,15.18,218.8,3,0.05,2.86,2.38,0.018,1.85,2,22.9,59.5
1907-01-12,2027-01-12,Electronics,15,Swing,153,5,11.64,47.17,21.26,104.47,1,4.53,2.34,2.27,0.03,1.95,1,22.6,57.4
1907-01-13,2027-01-13,Electronics,16,Day,185,0,21.25,48.73,15.91,471.41,1,1.05,0.43,1.47,0.024,1.77,1,19.8,41.6
1907-01-14,2027-01-14,Textiles,8,Day,194,8,6.13,31.09,27.7,102.74,2,2.8,0.7,1.09,0.026,1,0,24.5,45.8
1907-01-15,2027-01-15,Appliances,9,Swing,124,2,9.44,33.66,15.69,206.55,4,4.65,1.01,0.78,0.018,1.23,1,20.5,54.9
1907-01-16,2027-01-16,Electronics,15,Day,90,0,6.58,26.28,23.43,460.88,3,1.91,0.26,1.15,0.035,0.3,0,21.4,49.4
1907-01-17,2027-01-17,Electronics,14,Night,82,7,2.99,45.33,22.92,155.03,2,,2.65,2.13,0.027,0.42,2,20.9,54.1
1907-01-18,2027-01-18,Textiles,6,Swing,85,3,16.01,30.9,23.42,443.78,1,2.89,1.26,1.95,0.046,0.44,0,18.6,52
1907-01-19,2027-01-19,Furniture,20,Night,162,3,14.61,47.11,16.98,482.4,1,2.15,1.29,2.38,0.027,,0,23,36
1907-01-20,2027-01-20,Furniture,20,Swing,140,5,11.23,18.88,28.23,349.24,1,0.8,1.22,0.88,0.042,1.11,2,24.3,59.8
1907-01-21,2027-01-21,Automotive,2,Swing,186,5,20.78,13.79,24.79,232.98,3,0.85,1.42,0.83,0.034,0.43,0,19.8,46.8
1907-01-22,2027-01-22,Furniture,19,Day,68,6,12.35,49.5,26.74,223.39,4,1.56,0.59,1.68,0.046,0.38,2,20.7,47.2
1907-01-23,2027-01-23,Appliances,11,Day,138,8,11.36,29.74,27.71,155.46,3,4.48,2.19,1.9,0.044,1.51,1,19.7,48
1907-01-24,2027-01-24,Electronics,16,Day,132,3,16.67,34.59,28.42,460.7,3,0.92,2.64,1.21,0.045,,1,22.6,31.5
1907-01-25,2027-01-25,Appliances,10,Swing,87,7,1.87,23.71,25.84,417.54,1,3.92,2.16,1.76,0.049,1.17,2,24.7,58.9
1907-01-26,2027-01-26,Automotive,1,Night,92,8,7.41,15.34,25.9,189.28,2,0.55,0.82,2.04,0.014,0.41,1,19.9,49.8
1907-01-27,2027-01-27,Appliances,9,Day,123,,20.17,43.64,17.24,367.44,3,,0.09,1.93,0.021,1.02,2,21.7,36.1
1907-01-28,2027-01-28,Automotive,2,Night,122,6,3.99,15.78,17.54,337.04,1,,,0.92,0.01,1.24,1,24.6,52.9
1907-01-29,2027-01-29,Appliances,10,Day,121,9,19.84,30.09,26.3,156.49,4,1.11,2.03,1.66,0.042,1.95,2,18.1,31.8
1907-01-30,2027-01-30,Automotive,4,Swing,153,0,15.6,43.24,18.3,195.3,2,1.15,2.28,1.6,0.038,0.23,2,21.7,37.7
1907-01-31,2027-01-31,Electronics,16,Swing,109,9,19.43,36.41,23.29,154.09,4,4.12,1.47,1.72,0.047,1.41,2,22.8,38.7
1907-02-01,2027-02-01,Automotive,1,Day,178,9,2.8,36.98,19.07,315.61,1,2.94,0.08,1.39,0.038,1.47,1,24.4,30.9
1907-02-02,2027-02-02,Furniture,20,Swing,198,3,17.22,19.22,18.83,177.47,2,3.19,1.46,1.65,0.012,0.44,1,24,57.7
1907-02-03,2027-02-03,Textiles,6,Night,53,0,18.91,31.03,21.76,493.43,4,4.1,2.66,1.31,0.019,0.81,1,22.9,46.4
1907-02-04,2027-02-04,Automotive,4,Night,131,8,1.58,11.67,17.48,210.39,1,3.81,0.37,2.2,0.014,1.42,2,24.4,39.6
1907-02-05,2027-02-05,Automotive,1,Day,127,5,17.73,12.41,27.69,389.14,2,0.08,,1.02,0.011,,2,18.7,44.2
1907-02-06,2027-02-06,Automotive,3,Day,172,0,12.22,38.92,17.22,230.62,2,1.58,2.85,0.69,0.021,1,0,23.5,46.5
1907-02-07,2027-02-07,Textiles,8,Day,197,9,1.3,41.45,26.68,243.02,2,1.42,1.99,0.88,0.033,1.39,1,22.7,55.8
1907-02-08,2027-02-08,Furniture,17,Swing,97,4,15.88,15.57,22.04,224.47,2,,0.19,1.88,0.045,1.09,2,23.6,56.4
1907-02-09,2027-02-09,Furniture,18,Night,85,4,6.55,48.04,18.1,143.34,3,0.05,1.01,1.11,0.037,0.23,0,19.8,31.1
1907-02-10,2027-02-10,Textiles,5,Night,51,,23.2,15.23,20.14,471.02,4,0.09,2.59,1.02,0.017,1.55,2,24,44.6
1907-02-11,2027-02-11,Furniture,19,Swing,67,9,23.5,26.8,21.4,411.55,2,1,,1.03,0.029,0.52,0,24,54.8
1907-02-12,2027-02-12,Textiles,5,Swing,138,8,1.07,17.87,19.18,194.79,1,1.16,,0.64,0.019,1.95,1,18,45
1907-02-13,2027-02-13,Automotive,1,Swing,148,2,4.09,13.95,27.15,222.99,4,0.83,0.48,2.4,0.034,1.61,0,20.2,53
1907-02-14,2027-02-14,Electronics,16,Night,174,2,12.84,48.63,20.3,276.44,1,0.43,,1.19,0.034,1.52,1,20.1,30.1
1907-02-15,2027-02-15,Appliances,10,Swing,185,8,15.45,27.55,22.36,409.85,2,3.3,0.28,1.79,0.024,1.59,1,22.2,49.7
1907-02-16,2027-02-16,Appliances,11,Night,143,3,15.55,23.21,15.43,450.56,1,0.79,,1.95,0.017,0.77,2,24.1,33.4
1907-02-17,2027-02-17,Automotive,3,Swing,120,5,17.58,23.12,18.38,407.14,1,,2.34,1.25,0.039,0.14,2,18.1,56.7
1907-02-18,2027-02-18,Textiles,6,Day,130,9,5.02,18.34,16.22,480.02,2,,1.88,2.25,0.022,0.8,0,19.6,58.2
1907-02-19,2027-02-19,Electronics,16,Day,141,4,7.9,48.76,28.63,404.46,3,,0.04,1.93,0.047,0.65,2,21.5,55.7
1907-02-20,2027-02-20,Automotive,1,Swing,165,1,13.38,29.56,27.92,189.58,4,,,0.62,0.026,0.44,2,24.9,48.5
1907-02-21,2027-02-21,Automotive,2,Day,87,,4.26,31.21,19.21,251.42,2,4.93,1.46,2.14,0.01,,0,18.5,32.8
1907-02-22,2027-02-22,Automotive,4,Day,57,9,19.66,38.42,22.32,396.98,4,2.78,1.29,0.94,0.032,1.33,0,23.7,57.2
1907-02-23,2027-02-23,Appliances,11,Swing,109,8,19.05,26.31,19.87,150.62,2,4.83,0.85,1.29,0.03,0.13,0,20.6,51.1
1907-02-24,2027-02-24,Automotive,2,Day,71,1,16.69,21.18,26.65,191.91,3,,0.35,2.48,0.024,0.62,1,23.4,41.5
1907-02-25,2027-02-25,Appliances,10,Swing,119,8,8.64,21.71,18.48,492.82,2,1.19,,1.02,0.015,0.59,0,21,46.2
1907-02-26,2027-02-26,Furniture,17,Night,142,8,14.38,23.93,27.18,365.95,2,1.5,2.5,2.36,0.037,0.42,0,19.9,53.9
1907-02-27,2027-02-27,Automotive,3,Day,57,7,1.12,33.07,17.7,171.29,3,0.79,,2.05,0.022,1.8,2,21,39.9
1907-02-28,2027-02-28,Electronics,14,Day,164,6,14.8,43.23,19.37,136.9,4,2.13,,1.95,0.012,1.71,2,21,57
1907-03-01,2027-03-01,Appliances,9,Day,175,4,2.14,19.71,28.33,484.93,3,1.64,0.93,2.48,0.047,,1,23.7,54
1907-03-02,2027-03-02,Textiles,7,Day,70,4,6.08,33.36,19.29,299.5,1,1.25,1.24,2.29,0.016,1.62,2,23.4,57.6
1907-03-03,2027-03-03,Furniture,19,Night,104,8,9.01,40.02,28.66,268.37,2,1,2.17,2.2,0.016,1.42,2,18.5,34.6
1907-03-04,2027-03-04,Automotive,4,Swing,62,8,15.85,49.78,17.03,418.57,2,,1.43,0.61,0.016,0.14,0,23.7,39.1
1907-03-05,2027-03-05,Appliances,9,Swing,55,3,34,46.31,24.48,367.69,2,4.2,,1.26,0.02,1.63,1,19.2,52.9
1907-03-06,2027-03-06,Textiles,8,Swing,199,7,4,35.89,19.18,323.23,1,2.71,0.42,1.17,0.019,0.92,2,18.1,34.1
1907-03-07,2027-03-07,Automotive,4,Swing,129,9,12.42,47.88,19.81,191.55,1,3.03,1.61,0.64,0.016,1.01,2,19.4,57
1907-03-08,2027-03-08,Appliances,9,Day,175,8,18.27,47.59,27.5,322.12,4,2.1,,0.73,0.041,1.96,2,18.7,41.1
1907-03-09,2027-03-09,Automotive,4,Night,194,2,9.98,11.78,23.59,316.13,3,3.13,1.01,1.87,0.039,1.91,0,20.2,43.2
1907-03-10,2027-03-10,Appliances,12,Day,153,0,20.74,36.03,18.28,140.59,4,3.94,0.5,2.12,0.012,0.58,0,24.4,57.8
1907-03-11,2027-03-11,Electronics,14,Night,191,0,22.65,36.05,29.18,300.51,1,2.45,1.42,1.73,0.015,0.74,1,21.7,51.2
1907-03-12,2027-03-12,Electronics,14,Swing,176,7,17.42,37.06,21.07,341,3,3.96,1.56,2.06,0.042,0.05,0,18.7,46.6
1907-03-13,2027-03-13,Furniture,18,Night,164,7,19.57,47.54,28.19,392.39,4,4.46,2.99,1.71,0.031,0.85,0,23.3,33
1907-03-14,2027-03-14,Electronics,14,Swing,89,8,13.75,21.49,28.68,322.16,1,4.95,,1.93,0.018,0.58,0,22.1,37.2
1907-03-15,2027-03-15,Electronics,15,Swing,166,0,14.25,19.45,21.28,324.05,2,4.82,1.63,1.95,0.042,0.09,2,18.3,44.4
1907-03-16,2027-03-16,Automotive,2,Night,156,2,1.84,29.18,21.2,326.73,2,1.24,1.12,2.12,0.04,0.65,1,21.8,47.1
1907-03-17,2027-03-17,Textiles,7,Night,172,9,13.21,22.15,23.29,208.27,2,3.06,2.24,1.12,0.039,,1,22.9,55.5
1907-03-18,2027-03-18,Appliances,9,Swing,105,7,13.14,22.78,24.55,450.29,1,1.78,,2.08,0.013,0.79,1,19.4,52
1907-03-19,2027-03-19,Appliances,9,Night,66,3,13.86,19.92,15.82,347.1,4,,,1.5,0.04,0.46,2,24.9,54.5
1907-03-20,2027-03-20,Furniture,20,Night,66,,6.16,36.85,16.02,373.12,2,1,0.57,2.42,0.026,0.15,0,23.3,33.6
1907-03-21,2027-03-21,Electronics,13,Day,65,,9.9,39.37,18.76,301.06,4,1.38,1.95,0.83,0.019,1.61,1,18.9,55.4
1907-03-22,2027-03-22,Furniture,18,Night,77,6,22.83,13.96,21.48,158.62,1,4.85,0.7,2.47,0.028,0.44,0,21,37.4
1907-03-23,2027-03-23,Automotive,1,Swing,192,1,20.6,41.95,24.82,163.99,2,3.04,2.95,0.68,0.022,1.71,0,21.2,53.3
1907-03-24,2027-03-24,Furniture,17,Night,170,9,11.43,20.72,17.94,284.04,1,1,1.68,1.7,0.045,0.74,1,21.9,46.4
1907-03-25,2027-03-25,Textiles,7,Night,152,7,10.62,15.28,19.58,448.45,3,1.97,1.29,1.86,0.031,1.86,2,18.5,52.3
1907-03-26,2027-03-26,Electronics,14,Day,199,6,19.02,28.27,21.11,148.46,2,1.79,1.94,2.3,0.038,1.98,2,19.1,54.8
1907-03-27,2027-03-27,Appliances,12,Day,107,6,10.16,34.55,19.19,301.12,2,1.16,,2.02,0.013,1.11,1,23.9,50.9
1907-03-28,2027-03-28,Appliances,11,Swing,198,8,14.81,38.86,20.78,115.89,4,0.3,2.75,0.69,0.023,1.06,0,20,59.9
1907-03-29,2027-03-29,Appliances,10,Night,124,3,21.03,34.02,16.91,448.73,1,4.9,1.54,1.73,0.037,0.72,0,24.9,58.1
1907-03-30,2027-03-30,Furniture,20,Night,85,9,5.44,47.51,15.23,204.59,3,1.86,2.27,1.9,0.021,1.8,0,19.2,39.8
1907-03-31,2027-03-31,Appliances,11,Day,197,7,18.06,10.82,17.96,240.53,1,2.73,2.95,0.91,0.033,,0,18.6,48.5
1907-04-01,2027-04-01,Electronics,14,Night,119,9,23.94,46.46,19.09,165.66,3,2.02,1.9,1.82,0.021,1.18,0,18,56
1907-04-02,2027-04-02,Automotive,1,Night,164,8,1.88,39.33,26.85,225.49,2,3.55,0.41,0.68,0.02,1.25,1,22.9,37.2
1907-04-03,2027-04-03,Furniture,20,Night,178,4,1.68,47.44,26.27,257.17,4,3.73,2.99,0.78,0.019,1.89,1,22.9,47
1907-04-04,2027-04-04,Furniture,18,Swing,66,9,17.04,19.97,25.89,163.94,1,4.5,1.93,1.22,0.019,0.85,0,18,49.1
1907-04-05,2027-04-05,Electronics,16,Day,71,0,11.21,17.61,29.41,212.73,4,1.6,2.97,0.89,0.04,0.53,0,22,31
1907-04-06,2027-04-06,Textiles,6,Swing,55,2,5.21,49.87,21.14,373.83,1,4.9,1.57,0.51,0.011,0.73,2,24.5,52.8
1907-04-07,2027-04-07,Textiles,7,Swing,132,3,12.91,27.82,16.57,446.9,3,3.98,0.15,1.74,0.02,1.4,2,19.1,59
1907-04-08,2027-04-08,Automotive,4,Swing,143,3,21.5,20.92,27.28,359.21,4,0.95,2.78,1.43,0.046,0.46,1,20.1,36
1907-04-09,2027-04-09,Electronics,16,Night,159,4,13.02,41.69,23.75,485.1,2,2.51,2.66,0.95,0.023,,0,18,31.6
1907-04-10,2027-04-10,Automotive,2,Swing,78,2,22.62,31.48,30,198.33,1,1.7,1.46,0.92,0.025,0.09,1,24.9,32.7
1907-04-11,2027-04-11,Textiles,8,Swing,161,2,14.1,34.8,20.09,244.61,4,2.56,1.04,1.69,0.042,1.22,0,19.5,48
1907-04-12,2027-04-12,Appliances,12,Night,125,1,5.28,12.19,28.11,231.62,2,1.55,0.44,0.72,0.038,0.99,1,18.4,37.7
1907-04-13,2027-04-13,Furniture,17,Night,170,8,20.29,36.62,27.9,312.07,3,1.21,2.79,1,0.011,0.93,2,21,45.3
1907-04-14,2027-04-14,Appliances,9,Day,64,2,9.74,37.66,29.75,385.19,3,3.71,,0.58,0.014,0.45,1,18.3,43.4
1907-04-15,2027-04-15,Textiles,8,Night,79,1,14.88,15.49,29.76,184.73,4,2.58,2.35,2.03,0.027,1.42,1,19.3,59.9
1907-04-16,2027-04-16,Automotive,3,Night,198,3,10.04,39.78,29.88,429.73,4,2.75,1.85,2.45,0.03,1.81,1,20.3,49.3
1907-04-17,2027-04-17,Textiles,8,Swing,141,7,10.77,12.79,28.71,235.52,4,,0.35,1.03,0.017,0.62,1,21,51.5
1907-04-18,2027-04-18,Appliances,12,Day,197,6,4.99,13.75,18.91,285.15,2,4.56,0.14,1.43,0.02,1.97,1,20.7,39.1
1907-04-19,2027-04-19,Electronics,14,Night,196,0,15.39,35.07,21.62,434.41,4,0.24,1.13,1.37,0.041,0.22,1,20.2,59.3
1907-04-20,2027-04-20,Electronics,14,Day,174,6,8.27,47.8,29.56,231.14,1,3.92,0.02,1.58,0.026,0.56,1,20.6,54
1907-04-21,2027-04-21,Automotive,4,Swing,137,1,9.07,27.68,20.98,368.09,3,4.03,0.63,1.25,0.042,0.57,0,23.2,32.6
1907-04-22,2027-04-22,Automotive,4,Day,60,7,5.46,16.45,28.77,285.45,3,1.96,2.75,0.76,0.04,1.36,0,24.9,60
1907-04-23,2027-04-23,Furniture,17,Night,130,,8.88,39.82,26.35,209.38,3,0.34,1.74,1,0.025,0.18,0,19.2,39.9
1907-04-24,2027-04-24,Appliances,11,Night,89,2,19.89,33.59,27.99,279.15,2,3.91,2.08,2.09,0.044,1.18,2,23,35.7
1907-04-25,2027-04-25,Automotive,4,Swing,109,9,22.95,48.93,26.36,403.69,3,2.25,2.34,1.7,0.035,1.86,1,23.1,37.6
1907-04-26,2027-04-26,Automotive,3,Day,94,0,11.11,15.59,20.73,367.22,3,3.1,2.84,0.64,0.011,1.85,2,22.8,48.9
1907-04-27,2027-04-27,Appliances,9,Swing,151,6,18.22,40.73,19.09,401.89,4,4.02,0.46,0.93,0.018,1.98,1,21.3,45.8
1907-04-28,2027-04-28,Furniture,18,Day,64,2,21.92,20.45,25.55,225.46,1,0.83,1.73,1.3,0.018,1.67,1,18.1,55.5
1907-04-29,2027-04-29,Furniture,18,Night,62,6,6.83,46.48,16.31,408.23,1,1.83,1.17,1.79,0.01,0.53,1,19.8,33.3
1907-04-30,2027-04-30,Textiles,8,Night,130,,4.07,41.54,17.77,261.89,3,,1.15,2.07,0.038,0.33,0,18.5,46.8
1907-05-01,2027-05-01,Appliances,11,Night,127,7,6.6,28.26,15.45,314.77,2,1.71,,1.67,0.039,,1,22.4,56.3
